path,size_bytes,sha256
reproduction/TEST_RESULTS_PUBLIC_RELEASE_CANDIDATE.txt,100,9778c1c7c7d200b1417fb62ec559dcbbd787a6e54f3f855481f90a89036170c0
requirements-lock.txt,256,bd575db230c9657a8fc3d96d379d4dfb8004056e65ca7166718a2f980763a4fe
requirements.txt,49,3de9dd2cfc1c2f8e41d6bc3832eb5ebb6aa7c24f3271874096bf77b612620d52
results/paper/baseline_control_replicate_deltas.csv,9152,a97316e505b8161214c17ebaa04942dae3ae75ec4bb00a0ad599ee0e31ea72ca
results/paper/baseline_control_summary.csv,1361,d7e2e7948773abc2467b2a9b5afae56110067d4b7795d501d83a49d2c3cb47a3
results/paper/baseline_selective_replicate_deltas.csv,9037,9f179d9b10206944ee0db00feef1c9ecb679567b6073c82675208723e11c6e33
results/paper/baseline_selective_summary.csv,1325,263fc7ef133a1a8b120cfa9f58979238b51c1466674830649fd6a66e847f6dfd
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.1_smooth1.csv,1666,08d574367aa487243e926f9df1cc6390ad689df333fe55e2e8ed18d59d56e36b
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.1_smooth2.csv,1666,c544823d7c9be5f916d6b153006d37ad9ef5ed532c52fe5f10bb825b239bd4f9
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.1_smooth3.csv,1666,a03e3daa43c180ad72e05090c48618343d6589101ab65a53ba7a2c184bfb509b
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.1_smooth5.csv,1666,0fa1266191c5604ff1abe37778274cb5e70cd7233410baff267e9a396e446d1e
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.2_smooth1.csv,1370,b18f57a804c59cb71c7bfd308b2f585834d541170d05285df8987edc9f10c8f1
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.2_smooth2.csv,1370,b18f57a804c59cb71c7bfd308b2f585834d541170d05285df8987edc9f10c8f1
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.2_smooth3.csv,1370,b18f57a804c59cb71c7bfd308b2f585834d541170d05285df8987edc9f10c8f1
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.2_smooth5.csv,1370,b18f57a804c59cb71c7bfd308b2f585834d541170d05285df8987edc9f10c8f1
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.3_smooth1.csv,1607,85f1a8247ab2ecbea6a536a9f0c3c83ed35aa5e54ccc3504caa7bf5951ce15b3
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.3_smooth2.csv,1607,682549488dfabf7f732fc624cd37b7be65accdb0347c30b68b094a34a70f2ed0
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.3_smooth3.csv,1607,d4948066f534d9cb68d6359b540185b963c9932957b3c4e21d05ab084ed2142f
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.3_smooth5.csv,1607,d4948066f534d9cb68d6359b540185b963c9932957b3c4e21d05ab084ed2142f
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.4_smooth1.csv,1665,a5a162c30e7f130c90f7328312a8a0499ff1617fb21440ec9cf4263ca1bde04b
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.4_smooth2.csv,1664,d4095e81708ede20544c999ea34385192fd4893d71bb20872255cb85d321203c
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.4_smooth3.csv,1663,67bbbd30049716f61a048650ede1a1cee5bbfe79781cb9209963b4d2a6d59f7e
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.4_smooth5.csv,1663,fc4b1d2f73ed43bba1230cfe6b289b27fa4327664849c0b3aa4cfe8ef8d0da6d
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.5_smooth1.csv,1655,884da14acc6e59929e2e93fc81168f5d8f3c381316706068229411811754486e
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.5_smooth2.csv,1655,34c8914e8db9ed0e20880d3a1815e4f5cd1c5830491bb04c5918012cfd6ec8cb
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.5_smooth3.csv,1654,d170e000e4f19f3ca9693acbef9b0ad53e428ee82cb38b7facb9ca4f8af9379a
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.5_smooth5.csv,1652,d7e34ce2fe059c356a6768f92704a7d07fa1ab2879c8a3ab83c5d7fd884d9d52
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.6_smooth1.csv,2091,718362504bdf84ba35621eb3032f2020e3bac0dca156c2fcee5020d202208954
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.6_smooth2.csv,2091,718362504bdf84ba35621eb3032f2020e3bac0dca156c2fcee5020d202208954
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.6_smooth3.csv,2091,718362504bdf84ba35621eb3032f2020e3bac0dca156c2fcee5020d202208954
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.6_smooth5.csv,2091,718362504bdf84ba35621eb3032f2020e3bac0dca156c2fcee5020d202208954
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.7_smooth1.csv,1875,bd074296bddcf31860c9a145d7c8bf4f08cb2ce78069a8033c8487ccc5575dc0
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.7_smooth2.csv,1884,106eb3c0ef1780f44d93e513c33af35b2075cb46db09a59c8f2ae593f1671d9f
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.7_smooth3.csv,1893,8a01a6e1a36c3daee2759c8d4a48a0d6a33140ac05d129da016d5ce52c171bab
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.7_smooth5.csv,1911,8c1ef4a0815cce73dd11871a111a861da5bf39ba225a20a63b8999ea03031ebc
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.8_smooth1.csv,2218,e520b03d77efb81b2b87dd09f36f49b230016f6d78f1af3615ae638beb3f9b6c
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.8_smooth2.csv,2217,266c92495021e01fdf6ac18f1af1b464c6d0069ccd6c3834cf5928204ea1d86f
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.8_smooth3.csv,2216,ac6f746e1a3b7e35359dd1553076509f2ecc87e710b3be506defda7413668356
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.8_smooth5.csv,2214,9f171a0847ce539e9293825ba6c75362cc32d4589ac02fd25e9ca92eab30b42f
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.9_smooth1.csv,2204,1aa16c7e7aa6d9c54debfe4ef2c708d1f443e1ff39aec22579fe7d1ee62ab331
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.9_smooth2.csv,2202,a5ae85a5e809395bbb3bfdbf012eefd254844a8113669586c199c2aa698cbaff
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.9_smooth3.csv,2200,cdb45242f6a555011c811460237fa4c60aedb988d1b05163dbc452180eed8386
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_0.9_smooth5.csv,2196,22740c13789db96ba933c43c70df14234f144d3d3c66bcf9a47f1fa1eba6d185
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_1.0_smooth1.csv,1821,2d90f0f81f62a9505b2d2905ff9d88eb327f1ce16178d67e18b8d1ae8cc0c7d2
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_1.0_smooth2.csv,1822,03b71c78c951510e479ca721119674fc3b19b8286b373271458a04f5932627a9
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_1.0_smooth3.csv,1823,43af8060b8849bbecd5f7c0a0800e07016f96f9b345b679960d6073324c4a92a
results/paper/frontier_debug_control_excess_over_control_all_methods_inh_1.0_smooth5.csv,1826,bc891a6edde818afc1184c7fbfa10cc4f46de0944676283ced4e16118b259d2e
results/paper/frontier_debug_control_excess_over_control_inh_0.1_smooth1.csv,1674,c5f45c5e7ad85a9943b903596440754a22a11d72fa5acc948f96304cacb2fd2a
results/paper/frontier_debug_control_excess_over_control_inh_0.2_smooth1.csv,1366,365f2c7375e346e68d3ebdf0bda89dae2b20785aa962270cd30ec17da7da6b27
results/paper/frontier_debug_control_excess_over_control_inh_0.3_smooth1.csv,1611,037a893ff91b3db61783c4a594ef662dd9451fcc0e9f4d61a504521552235a20
results/paper/frontier_debug_control_excess_over_control_inh_0.4_smooth1.csv,1643,4cbd55786189faa1ad637b3124c4ada0a4218f7022e1bf76f3b95e3d6194da6a
results/paper/frontier_debug_control_excess_over_control_inh_0.5_smooth1.csv,1663,c88a99b3f3f4edb01fa0925ba89bef5c7b50ed4782d9b08fb0b06941b85c5e6e
results/paper/frontier_debug_control_excess_over_control_inh_0.6_smooth1.csv,2089,77974c8604173a3341871a8544f97abdc008357a713a22159f0b970df7286983
results/paper/frontier_debug_control_excess_over_control_inh_0.7_smooth1.csv,2057,3cdd659ccab81ec7ef2454700207ff856580298b1def8b055a4b0c95aaef160c
results/paper/frontier_debug_control_excess_over_control_inh_0.8_smooth1.csv,2222,c93d12de87adac72b11d5957354f0282386d07ebed6b0ae518dcca2b586f3541
results/paper/frontier_debug_control_excess_over_control_inh_0.9_smooth1.csv,2208,f979ea96e7b61e20873b749a9a4054ee1b59ff42cff52951502191e1813f2d69
results/paper/frontier_debug_control_excess_over_control_inh_1.0_smooth1.csv,1831,f509ab8d9ac890f14c86afb77f3000a12ba243015c4583476ea1c2de713c5afd
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.1_smooth1.csv,1674,c5f45c5e7ad85a9943b903596440754a22a11d72fa5acc948f96304cacb2fd2a
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.1_smooth2.csv,1673,2622e2232bd4db24cfcc98a94e4b3a78ac23e293c1bfe5687517253d654a33bb
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.1_smooth3.csv,1673,f97bb9c261d48ff433b06fe7703ae5f971d054bead7dd788be2ae6623108ebd1
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.1_smooth5.csv,1673,22833cd74faf1a6a4a73f6144f476e9eec25f320590878d1b74e834e996e6d1b
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.2_smooth1.csv,1366,365f2c7375e346e68d3ebdf0bda89dae2b20785aa962270cd30ec17da7da6b27
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.2_smooth2.csv,1366,46a5f0be0f5b599abeea01312ac25fa3155f685bcb92b5dc0cf1b600cbc38665
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.2_smooth3.csv,1366,6ef733edaf4612f014371a0895d53a10e01ee18d8139da1e07a0d621faf23acb
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.2_smooth5.csv,1367,b0a781a700d8e6ce100ef8c3389b9dd7217116bd7a343aa7aeb7fa74360d80a8
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.3_smooth1.csv,1611,037a893ff91b3db61783c4a594ef662dd9451fcc0e9f4d61a504521552235a20
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.3_smooth2.csv,1611,e7dca0ef62f7a98be668cfcf5a597b367a417e7cc50353cd75e6e548ad7d22ed
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.3_smooth3.csv,1611,309d0029588a1cde4d451f5880b8f1ddf73370b7f25f0403764e2296f85049cc
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.3_smooth5.csv,1611,309d0029588a1cde4d451f5880b8f1ddf73370b7f25f0403764e2296f85049cc
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.4_smooth1.csv,1643,4cbd55786189faa1ad637b3124c4ada0a4218f7022e1bf76f3b95e3d6194da6a
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.4_smooth2.csv,1649,cfee808999051824dc7af6674b3285a54d3a72fdfbb3e858b852815a3ae83aaf
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.4_smooth3.csv,1655,2b744c2a1037b69f4d37273f9079da5a8f124c686293a4e02e1e9cb975fbb7bd
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.4_smooth5.csv,1655,6acedca06b4ac008bfa2b3846bf2acd5bbe47d6347faf735a790b18c59241def
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.5_smooth1.csv,1663,c88a99b3f3f4edb01fa0925ba89bef5c7b50ed4782d9b08fb0b06941b85c5e6e
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.5_smooth2.csv,1662,fa4f1f5e2b01eb2395d0a4d2f1638fd8e261d7e5ecb2393fc6928220cbdd78dc
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.5_smooth3.csv,1661,8e9a956262453378a1f8c614caa1a65d075c3d2bfc1a5cd0da7c0ef2cf3869d3
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.5_smooth5.csv,1659,59e3cc482b6bd73e5a9cd4a6f01f501481c94c824cae77c264de43439a4e32b2
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.6_smooth1.csv,2089,77974c8604173a3341871a8544f97abdc008357a713a22159f0b970df7286983
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.6_smooth2.csv,2089,1b0fc4f35a243bd44ac7ce7737cda9c1732b774d4bdeffbc2896a837d2934d94
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.6_smooth3.csv,2089,621ee97160a16c6a25783312e969740b96d1a4d8d249484ba51f45b51a7f61da
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.6_smooth5.csv,2089,7b0372390041bf24d13fd4d975ce27bf8c84dc7766dd6e4578f587ece6837d5f
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.7_smooth1.csv,2057,3cdd659ccab81ec7ef2454700207ff856580298b1def8b055a4b0c95aaef160c
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.7_smooth2.csv,2056,384cff2b296aabacfaa32193593350d9e41666b72f965746a468f8c69023c381
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.7_smooth3.csv,2055,707c3118a500f5dda040988188fdc212f3f6ff3e4c7b96342f76f1b9b4eda9eb
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.7_smooth5.csv,2054,3455b1dcc213ba16f073288bf4065f1938cbcd2bfe5a284b387537ce1873b1ce
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.8_smooth1.csv,2222,c93d12de87adac72b11d5957354f0282386d07ebed6b0ae518dcca2b586f3541
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.8_smooth2.csv,2221,d4c5632a5be7d6a4062f3147e1e4c667cb44dec1b43232b38b9b95f2543abcff
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.8_smooth3.csv,2220,ed3f84103df020a9adb14c972459f342843622d4a0bc9297c41c81458d01b448
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.8_smooth5.csv,2218,711a49e51ec5be35979e3bf5ee56cfc3ecd8d9434c7eb98c0652f6706b1a19ff
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.9_smooth1.csv,2208,f979ea96e7b61e20873b749a9a4054ee1b59ff42cff52951502191e1813f2d69
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.9_smooth2.csv,2206,0f234ff732b62bfbd397a4cb9bdd891166213638966e095e701acc97ba052f38
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.9_smooth3.csv,2204,b850f68702cad76127b355c2429633ece013f69dfdddfd8cf339ddf776a5af10
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_0.9_smooth5.csv,2200,7ba05c2716c1dd61d7c4e51459e19fb5a894420a179efa81dfbb066bf35ea801
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_1.0_smooth1.csv,1831,f509ab8d9ac890f14c86afb77f3000a12ba243015c4583476ea1c2de713c5afd
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_1.0_smooth2.csv,1831,53e40973ff7364d12d914705180bc5103f1e07f22f1336a333072f1643d16f10
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_1.0_smooth3.csv,1831,96dc8494224a2df5a389eb35d0160f11aad5b902ddf3836ceb58a8048fdbc2ed
results/paper/frontier_debug_control_excess_over_control_primary_no_kmeans_inh_1.0_smooth5.csv,1833,00d0b6846023a7e5cabad39aad3664faf8388f982c899f77615a3b4ee648abbb
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.1_smooth1.csv,1481,38fe80aeecf3661f9537653dc020f459b30e4fbcb4c80633d150ba96f2548a21
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.1_smooth2.csv,1485,da7db6e9748ec0d26c314a1c45fb3037f6db8d0811b0e8b3d3cd8988a35ded2e
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.1_smooth3.csv,1489,78aa348490b78d2a06d1db770046e03286fdce368189dd901c8095aaa1c0fd6d
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.1_smooth5.csv,1497,3c59d08ec8e43203cc3e71047f9cec676671a3b286df97d083df5579a05fb663
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.2_smooth1.csv,1425,2bad2b8deed4488a0a9b4a99007cc0413d5155af8dea8b41883bb871627eb6f3
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.2_smooth2.csv,1425,2bad2b8deed4488a0a9b4a99007cc0413d5155af8dea8b41883bb871627eb6f3
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.2_smooth3.csv,1425,2bad2b8deed4488a0a9b4a99007cc0413d5155af8dea8b41883bb871627eb6f3
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.2_smooth5.csv,1425,2bad2b8deed4488a0a9b4a99007cc0413d5155af8dea8b41883bb871627eb6f3
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.3_smooth1.csv,1642,e9310e1359be0cd0dc921992f036a6a65034f6eb06f875d514dce1d0e1e4ac99
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.3_smooth2.csv,1641,7aa8635c125336394b02214207319db5c99c9299c89ce71558263fd6fb3e0048
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.3_smooth3.csv,1640,cd2a3226e3f1b859d11b971dbd8c9372d458e44ca1037167887ae5a1e48ec745
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.3_smooth5.csv,1638,573dbf10f3ff969c192ab823d717e4bab25fe3fc557d898bee0e084a2b3f81a8
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.4_smooth1.csv,1998,80c21ece24ae6cf6250d7f61ddeddcbfa731ea744c045614c7762396dfb92c80
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.4_smooth2.csv,1998,80c21ece24ae6cf6250d7f61ddeddcbfa731ea744c045614c7762396dfb92c80
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.4_smooth3.csv,1998,80c21ece24ae6cf6250d7f61ddeddcbfa731ea744c045614c7762396dfb92c80
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.4_smooth5.csv,1998,80c21ece24ae6cf6250d7f61ddeddcbfa731ea744c045614c7762396dfb92c80
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.5_smooth1.csv,1878,847c4b88c95cb7b67147f154dfb179c87dc858be973c1305160346d737649253
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.5_smooth2.csv,1875,8bc15a6a7a351f3f98de1489c939f7eee0b090b919011cac2907e343e396f1af
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.5_smooth3.csv,1872,8dd5bfe9fa423ced1aeaa4ad382d0cc45323a46648b7e12a617b3672c59aaf0a
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.5_smooth5.csv,1864,a65b4e1df02887ac2f9e722be8084e67de69cbf5d91236fb4b8b72eb092f0fc6
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.6_smooth1.csv,1851,86feb4867a3eef9799bab29dbbc62494a0c7dd5153e2ab8fd3232fa95b62ee18
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.6_smooth2.csv,1851,86feb4867a3eef9799bab29dbbc62494a0c7dd5153e2ab8fd3232fa95b62ee18
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.6_smooth3.csv,1851,86feb4867a3eef9799bab29dbbc62494a0c7dd5153e2ab8fd3232fa95b62ee18
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.6_smooth5.csv,1851,86feb4867a3eef9799bab29dbbc62494a0c7dd5153e2ab8fd3232fa95b62ee18
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.7_smooth1.csv,1961,4b80a8d2666a1f307f718703afc67e7932c31662afd6cbfd9f5300ea13688fb7
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.7_smooth2.csv,1961,8ea6e1902b065590589227e49b1ef362edd53f5032c330ce7ff25e33354f83b8
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.7_smooth3.csv,1961,5af7876035a33bf88ef81ae2c27232ee8467dc34e63192941366addc4b459165
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.7_smooth5.csv,1961,0be58fb569d24d9f7fdae0a3bbceef1c2f811bcec4a3a1afc94a7820c4992211
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.8_smooth1.csv,2053,f90516179da30b72ac55ca62959ed4ad602905fde292d6882e4ff3c79d4b5506
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.8_smooth2.csv,2053,875c00b57c1296916f7f67033a47a33eac7e7800baa30ad34b0eaed57bbb67ad
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.8_smooth3.csv,2053,564a5940e3f1945969779bc119d2b97a2896e945d859cd5b4f929d7e94b8ea30
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.8_smooth5.csv,2053,564a5940e3f1945969779bc119d2b97a2896e945d859cd5b4f929d7e94b8ea30
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.9_smooth1.csv,2112,14254655c61875374e37e41710a34bc52516bb075066208e9c777f3560aba9cf
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.9_smooth2.csv,2112,7c7f66c4f182ef9863d91510f15377215771fd99275a7dc840ed5bd2f06266ec
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.9_smooth3.csv,2112,a72de3a42390e06a35513c384614da18b40ab4be546e75cebf6809569a72e4b6
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_0.9_smooth5.csv,2112,cd50bd483918ac7781d99fa9605141184e85b7b5ef9c4055e3b1d4345a6091ee
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_1.0_smooth1.csv,1715,5765df7e525a0c3c3d18436e691ee3eacf6ab1a3e719023c7d29b49c46cc2855
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_1.0_smooth2.csv,1715,5765df7e525a0c3c3d18436e691ee3eacf6ab1a3e719023c7d29b49c46cc2855
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_1.0_smooth3.csv,1715,5765df7e525a0c3c3d18436e691ee3eacf6ab1a3e719023c7d29b49c46cc2855
results/paper/frontier_debug_control_mean_future_fitness_all_methods_inh_1.0_smooth5.csv,1715,5765df7e525a0c3c3d18436e691ee3eacf6ab1a3e719023c7d29b49c46cc2855
results/paper/frontier_debug_control_mean_future_fitness_inh_0.1_smooth1.csv,1481,38fe80aeecf3661f9537653dc020f459b30e4fbcb4c80633d150ba96f2548a21
